113118,141,16306,524,0
113279,187,12700,506,0
113289,114,14024,522,1
113420,157,16480,528,0
113483,176,8532,549,0
113518,195,12094,498,0
113566,148,11952,520,0
113655,135,15756,509,1
113746,127,16242,513,0
113761,171,9504,510,0
113828,164,11424,490,0
113965,153,13108,518,0
113971,142,9002,576,1
113992,136,12618,491,0
113999,132,13740,521,0
114080,130,14022,429,1
114190,167,12542,517,0
114191,177,8082,487,0
114240,113,11092,478,1
114294,205,9072,478,0
114319,139,11024,526,0
114502,133,12040,467,1
114517,120,11002,490,1
114550,135,10252,518,1
114587,140,12690,465,1
114588,145,14942,507,0
114650,166,11228,481,0
114658,151,10740,491,1
114695,198,11266,478,0
114696,174,10278,491,0
114741,158,14170,492,1
114772,156,16594,497,1
114815,167,16466,522,1
114863,141,9708,537,1
114957,103,10412,465,1
114965,129,7976,476,1
114966,165,11734,475,1
114993,169,10378,501,0
115051,172,8176,521,0
115094,150,13424,509,0
115109,178,13364,538,0
115114,147,12578,536,1
115126,117,16032,469,1
115143,137,14098,473,1
115235,192,12106,489,0
115330,158,16971,514,0
115545,179,9424,491,0
115571,141,12280,514,1
115587,130,15390,558,1
115659,150,14406,509,1
115675,160,11216,505,1
115815,158,9956,492,1
115824,155,20849,557,1
115854,125,9382,503,0
115883,190,10626,492,0
115886,192,7940,485,0
116045,127,15512,509,0
116064,167,12630,457,1
116201,160,23123,540,1
116210,170,13840,526,0
116306,140,19027,539,1
116328,153,14142,481,1
116435,132,16522,473,0
116565,178,18022,500,0
116723,156,13794,517,0
116815,184,8928,484,1
116844,163,8348,519,0
116879,166,13157,504,0
116896,155,15472,513,1
116927,189,8510,498,0
116979,156,10428,563,1
117090,145,14424,491,0
117158,147,9668,551,1
117300,116,10640,537,1
117440,172,20402,515,1
117492,97,12576,334,1
117494,156,12636,528,1
117510,170,17730,519,0
117641,154,12960,528,1
117722,170,11404,501,1
117743,116,8466,409,1
117813,125,15626,518,0
118015,179,8782,489,0
118044,187,10924,471,0
118063,140,14318,503,0
118074,111,14434,466,0
118119,193,9516,477,0
118141,105,18051,506,0
118323,142,12376,518,1
118348,161,8310,500,0
118539,126,15314,575,1
118638,172,10546,493,1
118650,168,10856,460,1
118712,136,14730,527,1
118723,122,14418,518,1
118944,132,20089,501,0
119009,151,8552,525,1
119150,100,18939,476,1
119262,166,13904,506,1
119277,159,12594,505,1
119314,183,18383,486,0
119321,110,13203,543,1
119334,198,12676,481,0
119384,132,17462,503,0
119398,191,9514,499,0
119573,117,9686,523,1
119599,109,19585,562,1
119666,150,14560,480,0
119675,164,17511,559,1
119693,191,9352,450,0
119740,134,9862,504,1
119766,163,13518,497,0
119773,156,17348,433,1
119798,191,11949,489,0
119831,163,14900,487,1
119967,124,13091,399,1
120006,149,17837,516,0
120036,194,21465,478,0
120042,149,17752,520,1
120062,191,14608,472,0
120107,158,13200,557,0
120197,120,10392,521,1
120228,141,11684,522,1
120260,171,13974,517,1
120307,133,10438,529,1
120314,149,16240,520,0
120337,143,15758,536,1
120383,169,14660,528,1
120384,141,10388,492,1
120433,132,11196,529,1
120438,148,12254,507,0
120535,173,19476,500,0
120548,150,10810,514,1
120566,186,16297,503,0
120632,153,17563,483,1
120716,117,11934,478,1
120763,162,11348,500,0
120774,204,9958,488,0
120891,172,10592,501,0
120998,141,11362,547,1
121006,127,23017,508,1
121048,162,17800,504,1
121059,162,14881,524,0
121085,145,10856,519,1
121164,155,12548,499,1
121190,158,10088,509,0
121262,132,12220,434,0
121346,169,8394,502,0
121394,150,13630,542,1
121459,151,20042,530,0
121527,152,12946,550,1
121558,124,11472,516,1
121590,156,11872,516,0
121592,137,8956,500,0
121768,110,11658,471,1
121801,147,18700,525,0
121899,184,24641,493,0
121902,152,11748,534,1
121946,159,13699,564,0
121960,140,12350,476,0
121973,122,16841,443,1
122020,184,21756,506,0
122042,165,16452,526,1
122093,147,20457,531,1
122152,155,11680,460,1
122226,139,14040,548,1
122240,169,16304,505,1
122293,159,10340,518,1
122295,131,13210,434,1
122298,186,12906,473,0
122307,183,13562,485,0
122445,132,14550,534,1
122469,194,11424,543,0
122477,156,9394,510,1
122608,159,7960,517,0
122634,84,16982,561,0
122654,146,12966,526,1
122672,124,12236,539,0
122717,201,14213,485,0
122754,176,16286,493,0
122818,112,12052,482,1
122877,162,17802,530,0
122995,157,11434,535,1
123024,163,12156,527,1
123059,134,15258,510,0
123067,131,12556,462,0
123118,179,8194,506,0
123133,125,15202,486,1
123141,170,9754,490,0
123192,142,19087,515,0
123207,150,10948,527,1
123243,188,7312,487,0
123349,162,13857,589,1
123433,162,10980,515,0
123470,127,13986,551,1
123486,128,9542,517,1
123540,183,20070,560,1
123679,171,19915,501,0
123695,151,11732,476,0
123700,157,16812,516,1
123811,181,12974,500,0
123871,131,12760,508,1
123938,129,18674,517,1
124059,122,10649,501,1
124076,171,9428,490,0
124175,154,14352,532,1
124200,109,12512,486,1
124214,124,16984,559,1
124265,118,11336,495,1
124299,119,17987,493,1
124342,151,19561,527,1
124375,126,14320,505,0
124443,155,14961,524,1
124548,147,16008,538,1
124641,163,15230,543,1
124648,161,17218,519,0
124882,176,22439,502,1
124970,161,10136,556,1
124977,141,9250,598,0
125006,188,7048,472,0
125119,142,14724,505,0
125129,165,10210,513,0
125151,186,12910,490,0
125199,184,10120,524,0
125304,175,17769,505,0
125460,157,8606,533,1
125507,138,10046,540,1
125576,157,14518,528,0
125678,141,10376,532,1
125683,175,9796,511,0
125687,168,15194,503,1
125719,114,19315,511,1
125739,148,12086,512,0
125756,109,13358,471,1
125770,141,11864,524,1
125797,160,21256,497,1
125798,146,12864,503,0
125960,160,10370,498,1
125975,187,7686,494,0
125983,154,12108,504,0
126077,168,14794,470,1
126085,127,12980,513,1
126132,111,13222,295,1
126202,140,9984,478,1
126234,135,9882,501,1
126260,148,12198,553,1
126279,135,11586,455,1
126304,139,15383,485,1
126364,118,14267,501,1
126391,94,20068,493,0
126406,140,9726,480,1
126475,129,12608,501,0
126486,110,9694,541,1
126510,194,11036,515,0
126540,153,19632,543,0
126719,179,9158,506,0
126847,131,12840,498,0
126961,117,13954,477,0
127210,141,14704,526,1
127231,128,11898,504,1
127333,133,11730,567,1
127386,145,10388,531,1
127417,136,12404,503,1
127441,144,11412,498,1
127494,112,15230,525,1
127498,120,15282,469,1
127552,143,9046,485,1
127574,110,9402,496,1
127627,144,10900,497,0
127687,151,14546,532,0
127788,162,12812,512,0
127795,142,10518,515,1
127817,124,17782,518,0
127857,129,13942,529,0
127901,157,19137,525,1
127970,130,22839,525,1
128068,139,13244,532,0
128128,155,15358,548,1
128132,139,14324,469,1
128147,181,13574,486,0
128216,136,9254,522,1
128220,155,13154,533,0
128277,143,8674,492,0
128345,134,10270,434,1
128357,186,11964,490,0
128389,169,17170,507,0
128646,151,11724,551,1
128650,150,15635,559,1
128664,98,11072,485,1
128799,155,12802,525,0
128832,181,11692,500,0
128936,124,14948,452,0
128978,179,10680,470,0
129093,115,14154,467,1
129124,128,13992,414,1
129170,153,10038,539,1
129199,123,11454,500,1
129202,157,13430,525,0
129221,119,15728,490,1
129277,128,19245,504,0
129359,220,8364,418,0
129365,168,8966,553,0
129439,161,15470,521,0
129456,173,11880,488,0
129458,151,15884,504,0
129480,121,12336,399,1
129483,134,11504,575,1
129556,173,19087,503,0
129622,150,14310,508,1
129721,151,10624,547,0
129780,137,17410,466,0
130026,106,11148,554,1
130055,173,14986,479,1
130313,145,12416,488,1
130355,125,17321,498,0
130403,128,13206,495,0
130450,183,7244,484,0
130454,155,18931,546,1
130456,116,15472,421,0
130460,145,10482,543,1
130475,118,17396,519,1
130558,164,6112,450,0
130565,104,14552,546,1
130745,147,15617,514,0
130759,208,15702,471,0
130781,132,14528,500,0
130803,155,22491,519,0
130853,143,10574,509,1
130971,176,14434,520,0
131009,145,10626,474,1
131030,178,18058,514,1
131049,149,15882,508,1
131138,132,9514,466,1
131164,110,13600,456,0
131208,109,19063,521,1
131211,162,14568,541,0
131246,142,11910,555,1
131395,128,13944,565,1
131465,138,11996,480,1
131500,152,16414,496,1
131504,112,14980,529,0
131635,156,11012,497,0
131848,154,21629,542,1
131855,179,11212,480,0
131934,158,11822,542,1
131939,184,8834,465,0
132127,114,10652,483,1
132280,197,16667,442,0
132342,120,11012,540,0
132353,153,9484,466,1
132382,174,12594,491,0
132416,152,7176,478,0
132419,123,17014,520,0
132535,131,16656,492,1
132639,129,12286,469,1
132658,133,8620,501,1
132754,145,15377,490,0
132767,184,13338,501,1
132802,167,9062,521,0
132813,174,10984,509,0
132856,155,9054,512,1
132907,116,14244,529,1
132957,157,13690,504,0
133036,140,13294,522,0
133100,119,10084,576,1
133161,174,14908,516,0
133282,147,29516,496,1
133287,191,8818,461,0
133289,169,8946,500,0
133307,122,9816,531,1
133435,101,14956,411,1
133499,126,11366,526,1
133665,150,11098,463,1
133675,189,9182,483,0
133854,164,14705,508,1
133862,154,13678,523,0
133870,145,12024,506,0
134055,135,20276,482,0
134068,160,13776,518,0
134087,197,13036,477,0
134234,207,11768,521,0
134266,118,14630,583,1
134270,153,11236,485,0
134277,160,12176,512,0
134289,168,11846,524,0
134368,112,12020,618,1
134412,126,17151,506,1
134415,173,10848,513,0
134425,177,11460,501,1
134463,143,13905,510,0
134470,158,11208,528,1
134569,112,15410,539,1
134646,186,13110,485,1
134718,147,14120,531,1
134742,102,11964,517,1
134798,168,9026,499,0
134817,175,17624,506,1
134877,130,17006,529,0
134880,155,15814,495,1
134899,187,8518,514,0
134915,155,14936,519,1
134981,144,7924,620,1
135134,187,23468,503,0
135172,161,14212,500,0
135173,166,17924,505,0
135184,172,24251,507,0
135208,152,16783,512,1
135256,139,10780,525,1
135295,146,8566,474,1
135336,115,8038,533,1
135338,123,14252,497,1
135352,173,11592,509,0
135359,187,10106,481,0
135494,142,9080,516,0
135499,136,10522,505,1
135536,132,14121,538,0
135616,132,14184,514,0
135705,130,10948,531,0
135873,172,9588,512,1
135972,215,9218,439,0
136211,149,20021,524,1
136233,132,15164,509,0
136289,165,20076,502,1
136414,136,15634,472,0
136420,164,12134,533,1
136565,167,19151,493,0
136569,133,14594,526,1
136581,141,15774,506,0
136592,161,8320,509,0
136667,133,10846,425,1
136756,160,9088,514,1
136821,147,18733,525,0
136823,156,13710,496,1
136827,185,20042,496,0
136929,133,15322,509,0
136937,133,9746,393,1
137135,166,15372,529,0
137179,150,13958,499,1
137350,131,21692,532,1
137376,136,11190,553,1
137405,114,11408,590,0
137585,172,10972,490,0
137640,121,15554,516,1
137644,135,12504,491,0
137693,131,17076,468,1
137709,146,19808,519,0
137749,154,9302,536,1
137887,138,11228,440,1
138164,123,13940,494,0
138204,144,20217,511,0
138236,133,7462,582,1
138251,142,13803,520,1
138290,157,20861,482,1
138339,152,20578,515,0
138351,188,9772,451,0
138360,138,11844,494,0
138436,129,18553,511,0
138452,149,10334,497,1
138490,162,10004,470,1
138565,181,18266,484,0
138725,187,13714,488,0
138769,141,11688,544,0
138772,138,16397,488,0
138816,152,10364,510,1
138916,136,15218,460,0
138962,170,11568,487,0
139040,187,20269,536,1
139077,133,11422,477,0
139202,183,10616,471,0
139205,127,15592,535,0
139220,176,20702,471,1
139266,167,17931,462,1
139269,180,19757,507,0
139303,125,15476,481,0
139313,184,14836,586,1
139315,144,13796,545,1
139352,167,12102,514,1
139355,125,14790,518,0
139391,132,13342,417,1
139432,90,18163,513,1
139523,169,8610,516,0
139540,119,10430,480,1
139554,179,12016,496,0
139556,134,13756,578,1
139596,167,14382,562,1
139635,119,12702,434,1
139668,99,12522,401,1
139679,134,13276,433,1
139712,131,10088,517,1
139758,128,17927,502,1
139862,158,12508,506,0
139919,149,11800,474,1
139932,151,12761,512,1
139940,184,12102,482,0
139955,124,17802,509,0
140023,145,10352,562,1
140063,86,13984,485,0
140070,153,11984,516,1
140084,143,9704,531,1
140154,138,11044,503,1
140163,138,10710,516,1
140176,135,15478,524,0
140239,150,18163,528,1
140246,192,24865,504,0
140254,176,12940,479,0
140329,201,11960,489,0
140453,165,15512,498,1
140552,113,10372,476,0
140614,161,16556,503,0
140661,164,16534,503,0
140673,148,13090,535,1
140695,159,14132,521,0
140764,143,13916,571,1
140829,121,11122,471,1
140849,172,12140,518,0
140949,168,22484,494,1
141084,132,10886,546,1
141110,162,17192,501,1
141162,153,12472,491,0
141171,184,12178,496,0
141332,148,9158,529,1
141567,151,10798,480,1
141593,190,6752,461,0
141604,134,10716,524,0
141605,135,11280,492,1
141651,133,16022,513,1
141652,129,12348,460,1
141714,133,14999,469,0
141722,129,16188,506,0
141948,176,7176,509,0
141966,150,11824,522,0
141973,216,12833,481,0
142008,129,15478,460,1
142257,162,21647,494,0
142281,152,15214,502,0
142370,121,17652,494,0
142375,152,22007,536,0
142508,125,13477,540,1
142664,157,11682,481,0
142694,136,12542,418,1
142745,144,11812,523,0
142773,164,8352,490,0
142847,179,12672,470,1
142872,154,10988,493,0
142905,169,15290,495,0
142918,136,10168,524,0
142993,141,11262,545,1
143148,148,18452,508,1
143160,153,10374,531,0
143187,154,11874,525,0
143205,195,8862,536,0
143307,175,12964,493,0
143333,149,12006,507,1
143350,124,10104,568,1
143377,200,9988,454,0
143447,207,7926,452,0
143531,139,12216,540,1
143541,166,11292,528,0
143546,122,14016,515,0
143636,152,11244,524,0
143730,189,7704,485,0
143762,123,16207,555,0
143776,180,10262,502,0
143863,112,10986,462,1
143868,161,9650,537,0
143974,166,12332,425,1
143984,159,15554,497,1
143996,195,8844,477,0
144012,162,12662,518,1
144058,202,9340,446,0
144141,140,14520,520,1
144152,159,12740,523,1
144324,146,10766,503,1
144433,194,22665,452,0
144438,143,9742,499,1
144449,151,15970,502,0
144475,189,9352,472,0
144597,134,14352,509,1
144740,179,8484,521,0
144797,86,14868,523,1
144866,154,7326,489,1
144881,135,17334,490,0
144958,112,15665,452,1
144961,141,12152,511,1
145016,121,16138,533,1
145035,164,16046,515,1
145106,121,15904,515,1
145215,173,10178,493,0
145248,141,14252,490,1
145326,171,15134,529,1
145443,121,12748,585,1
145452,168,12950,529,1
145586,130,11044,519,1
145705,144,10124,523,1
145741,165,16068,506,1
145743,150,17889,520,0
145793,181,12724,498,0
145831,129,15630,472,1
145875,145,10005,504,1
145935,167,24927,500,0
145976,147,10684,496,0
146049,157,10360,509,1
146148,153,18799,547,1
146201,146,17180,499,1
146233,135,11016,492,1
146376,125,11424,504,1
146513,139,11182,515,1
146554,149,17201,521,0
146645,138,10440,486,1
146650,172,9394,517,0
146697,155,19579,559,1
146743,140,14968,526,1
146808,146,14098,494,0
146818,159,16192,518,0
147019,205,9062,449,0
147081,154,15804,516,0
147111,187,13460,499,0
147133,149,12364,529,1
147159,148,12056,485,0
147211,109,17810,530,1
147218,147,17714,538,0
147303,154,12390,516,0
147305,175,8022,515,0
147328,144,15371,546,1
147441,184,7698,464,0
147459,167,10448,494,0
147539,153,15839,524,0
147546,156,8998,537,1
147627,167,11294,500,0
147631,117,13434,500,1
147670,107,11434,473,0
147718,128,11996,422,1
147800,171,13464,484,0
147826,167,15478,485,0
147972,166,10620,512,1
148178,152,10918,515,0
148223,171,11492,508,0
148257,142,12678,487,1
148280,147,15586,520,0
148329,117,12914,518,1
148461,169,8162,491,0
148729,147,12006,481,0
148859,164,20464,504,0
148862,173,11960,499,1
148937,181,18245,500,0
148971,165,16470,509,1
148990,140,18708,531,0
149151,171,13698,536,0
149254,103,16456,471,1
149271,162,17396,524,0
149280,146,9852,475,1
149281,155,12296,534,0
149364,185,9478,511,0
149463,142,12122,429,0
149497,201,11280,496,0
149516,159,14918,502,0
149798,144,12894,473,1
149800,157,12456,510,1
149922,135,10750,466,1
149936,152,11992,506,0
150004,126,12558,508,1
150022,112,14612,369,1
150124,179,11196,506,0
150199,143,9320,517,1
150353,151,14306,521,1
150374,120,15972,423,0
150477,118,14978,504,1
150529,135,14848,501,1
150545,194,9786,476,0
150590,120,16112,497,0
150604,151,8986,470,0
150618,158,9844,551,0
150623,135,12576,517,1
150683,170,23615,515,1
150717,148,15699,544,1
150764,167,19652,511,0
150798,123,19324,567,1
150803,130,11936,448,1
150981,138,15230,500,0
151079,133,21398,530,1
151180,180,20873,517,1
151220,106,17655,510,0
151221,186,8444,464,0
151224,128,11824,449,1
151323,145,16934,512,0
151326,137,11266,476,1
151345,163,20673,501,1
151438,172,9508,512,0
151561,178,9402,461,0
151564,182,17680,513,1
151687,160,22192,513,1
151787,179,9818,495,0
151845,163,11844,486,1
151953,150,13813,532,1
151965,143,13510,528,1
152041,130,14270,516,1
152141,161,8984,499,1
152494,137,16788,494,1
152535,116,16380,527,1
152539,143,14370,529,0
152567,148,11004,503,1
152733,139,12426,450,1
152814,137,12620,541,1
153016,148,9184,483,0
153037,132,21744,528,1
153102,187,9238,465,0
153132,138,13744,539,1
153194,141,22385,512,0
153197,138,9504,542,1
153243,167,16944,504,1
153258,146,11068,498,1
153378,194,14452,476,0
153381,211,8686,444,0
153427,171,9662,515,0
153463,162,11436,524,0
153492,171,6974,536,1
153603,184,18050,571,1
153647,130,11846,541,1
153666,153,20065,506,1
153709,159,12218,527,0
153831,146,13856,524,0
153842,206,9808,463,0
153858,102,12384,479,0
153888,107,14047,408,0
153933,146,10146,508,1
153988,155,14196,488,1
154009,171,11556,532,0
154067,142,13048,488,1
154073,175,8454,484,0
154222,135,14126,559,1
154238,153,22494,497,0
154268,177,12956,492,0
154309,131,12174,487,1
154322,114,16064,503,0
154367,140,19075,549,1
154396,161,13486,525,0
154409,140,15654,523,1
154426,169,11628,478,1
154505,155,20227,512,1
154521,162,13104,514,0
154538,171,13406,490,0
154549,146,14358,516,1
154618,121,14414,479,0
154619,159,16022,499,1
154726,144,16800,528,1
154816,133,22042,503,1
154824,177,8630,459,0
154875,146,11290,500,1
154900,178,11216,509,0
154956,158,14190,473,0
154967,143,10970,498,1
154986,164,17064,511,0
154994,173,15530,511,0
155000,148,15696,496,1
155077,126,16612,514,0
155188,183,14318,455,1
155242,162,11498,522,1
155251,146,12958,580,1
155350,145,18719,546,0
155379,137,12412,565,1
155393,135,9880,499,1
155527,220,9802,425,0
155564,159,12822,561,1
155631,153,11038,510,0
155662,162,12444,557,1
155816,177,7950,504,0
155865,132,15310,547,0
155973,120,11710,579,1
156023,148,12276,527,0
156038,102,15607,534,1
156116,144,16817,514,0
156196,124,12100,490,1
156209,157,13186,532,0
156218,161,15289,508,0
156227,193,16190,461,0
156250,163,14802,494,0
156281,176,13290,548,1
156291,127,12330,521,1
156321,132,15714,485,1
156339,110,17413,510,1
156341,114,14498,556,1
156360,185,7464,417,0
156396,151,11258,512,1
156585,166,11944,510,0
156748,142,14210,505,1
156788,127,19604,464,1
156798,128,12286,440,0
156813,153,19867,505,0
156879,136,13576,519,1
156944,152,14016,507,0
156995,132,13102,504,0
157038,123,15268,540,0
157106,196,22872,459,0
157161,122,11076,478,1
157247,131,18201,534,1
157278,141,11498,413,0
157309,157,20914,518,1
157382,141,12264,513,0
157416,155,10396,500,0
157443,129,15067,470,1
157498,167,7490,523,0
157525,137,16480,490,0
157596,154,9900,510,1
157617,155,10450,553,1
157660,101,16691,462,1
157726,137,9412,506,1
157779,187,9992,480,0
157815,155,11028,507,1
157837,141,11138,516,1
157852,107,16268,514,0
157861,157,21556,513,0
157899,138,15826,536,0
157926,154,18635,512,0
157982,162,12966,490,0
158085,137,7924,556,1
158138,115,11452,561,1
158193,112,16369,502,1
158414,176,6356,456,0
158457,187,6512,470,0
158512,157,11550,524,0
158520,171,12375,494,0
158575,132,12488,478,1
158626,137,13688,517,1
158651,158,12256,518,0
158767,154,17064,566,1
158787,179,9086,493,0
158912,158,11288,457,1
159015,131,11268,517,1
159053,149,10752,519,0
159066,112,14464,412,1
159094,138,19025,443,1
159174,192,9718,516,0
159263,183,20526,468,0
159299,166,9246,500,1
159327,134,11592,464,0
159369,183,12286,512,0
159446,187,16139,481,0
159483,152,22397,526,0
159521,207,8974,471,0
159552,158,9882,531,0
159575,117,13262,507,1
159630,157,18463,563,1
159781,147,9252,486,1
159820,124,10364,477,0
159880,161,11742,539,0
159949,164,11136,516,0
160030,101,16804,540,1
160058,165,10216,554,0
160100,202,7826,459,0
160115,163,18734,532,1
160144,140,11888,464,1
160161,113,15568,422,1
160290,194,16960,470,0
160302,123,13606,493,0
160385,139,9272,484,1
160426,158,15076,512,1
160430,170,10770,506,0
160578,153,13627,471,1
160693,110,10346,494,1
160708,129,11974,543,1
160722,151,12750,515,0
160773,148,9128,523,1
160815,122,14618,550,0
160851,138,17328,490,1
160862,181,8612,409,0
160870,163,13660,472,0
160901,130,12174,554,1
160904,188,9901,486,0
160934,147,12440,521,0
160937,158,15732,503,0
160962,167,15538,529,1
160963,116,13228,533,1
160966,152,21337,504,1
160999,114,12178,453,1
161030,154,8496,497,1
161031,138,16212,475,0
161178,158,23959,512,0
161230,111,16815,487,1
161243,122,11372,509,1
161248,146,16146,519,0
161279,118,11094,473,1
161289,179,16161,539,1
161300,159,19978,527,0
161372,153,10140,574,0
161407,143,10028,507,1
161494,136,11540,541,1
161583,169,17483,546,0
161650,180,15718,514,0
161783,146,13666,547,0
161798,104,18004,529,0
161845,117,17074,451,0
161858,93,17792,519,0
161901,136,11958,527,1
162141,142,13010,466,1
162234,163,17020,482,1
162301,146,17050,498,1
162348,132,18536,524,0
162372,125,13528,489,1
162469,128,10500,573,1
162557,118,13806,385,1
162565,192,8268,459,0
162608,143,11878,526,1
162627,151,12546,505,1
162691,164,17986,551,1
162752,125,12230,507,0
162769,177,26947,507,0
162832,193,7740,477,0
162864,162,14702,542,0
162916,133,17160,458,1
163023,157,22392,556,1
163160,123,15912,571,1
163221,131,12516,518,1
163284,76,11850,366,0
163299,169,10800,490,0
163311,174,14822,519,0
163435,178,8536,534,0
163537,141,12204,509,1
163545,164,17431,517,1
163697,157,13340,484,0
163699,142,13278,542,1
163726,174,11456,509,0
163745,162,11468,516,1
163755,135,14726,499,0
163772,158,11034,516,0
